subject,stimulus,variant,start_s,end_s,duration_s,n_samples,kind,resolvable
S03,INT,asis,104.48,104.813,0.333000000013,1,blink,False
S03,INT,asis,105.483,105.816,0.333000000013,1,blink,False
S03,INT,asis,108.824,109.157,0.333000000013,1,blink,False
S03,INT,asis,109.831,110.164,0.333000000013,1,blink,False
S03,INT,asis,110.503,110.836,0.333000000013,1,blink,False
S03,INT,asis,111.512,111.845,0.333000000013,1,blink,False
S03,INT,asis,112.514,112.847,0.333000000013,1,blink,False
S03,INT,asis,114.188,114.521,0.333000000013,1,blink,False
S03,INT,asis,115.531,115.864,0.333000000013,1,blink,False
S03,INT,asis,117.527,117.86,0.333000000013,1,blink,False
S03,INT,asis,118.535,119.196,0.661000000022,2,extended,False
S03,INT,asis,119.535,119.868,0.333000000013,1,blink,False
S03,INT,asis,120.187,120.52,0.333000000013,1,blink,False
S03,INT,asis,126.895,127.228,0.333000000013,1,blink,False
S03,INT,asis,135.941,136.274,0.333000000013,1,blink,False
S03,INT,asis,141.299,141.632,0.333000000013,1,blink,False
S03,INT,asis,142.304,142.637,0.333000000013,1,blink,False
S03,INT,asis,145.645,145.978,0.333000000013,1,blink,False
S03,INT,asis,149.011,149.344,0.333000000013,1,blink,False
S03,INT,asis,152.696,153.029,0.333000000013,1,blink,False
S03,INT,asis,160.369,160.702,0.333000000013,1,blink,False
S03,INT,asis,161.034,161.367,0.333000000013,1,blink,False
S03,INT,asis,163.71,164.043,0.333000000013,1,blink,False
S03,INT,asis,166.051,166.384,0.333000000013,1,blink,False
S03,INT,asis,168.065,168.398,0.333000000013,1,blink,False
S03,INT,asis,170.05,170.383,0.333000000013,1,blink,False
S03,INT,asis,171.756,172.089,0.333000000013,1,blink,False
S03,INT,asis,197.543,197.876,0.333000000013,1,blink,False
S03,INT,asis,198.207,198.882,0.675000000017,2,extended,False
S03,INT,asis,199.215,199.882,0.667000000016,2,extended,False
S03,INT,asis,200.216,201.548,1.33200000001,4,extended,False
S03,INT,asis,203.23,203.897,0.667000000016,2,extended,False
S03,INT,asis,204.23,204.892,0.662000000011,2,extended,False
S03,INT,asis,205.905,206.564,0.659000000014,2,extended,False
S03,INT,asis,206.896,207.229,0.333000000013,1,blink,False
S03,INT,asis,208.566,208.899,0.333000000013,1,blink,False
S03,INT,asis,209.239,209.572,0.333000000013,1,blink,False
S03,INT,asis,212.906,213.239,0.333000000013,1,blink,False
S03,INT,asis,220.261,220.594,0.333000000013,1,blink,False
S03,INT,asis,226.608,226.941,0.333000000013,1,blink,False
S03,INT,asis,230.301,230.634,0.333000000013,1,blink,False
S03,INT,asis,235.981,236.65,0.669000000009,2,extended,False
S03,INT,asis,237.647,237.98,0.333000000013,1,blink,False
S03,INT,asis,240.655,240.988,0.333000000013,1,blink,False
S03,INT,asis,244.682,245.015,0.333000000013,1,blink,False
S03,INT,asis,251.702,252.035,0.333000000013,1,blink,False
S03,INT,asis,253.371,253.704,0.333000000013,1,blink,False
S03,INT,asis,254.372,254.705,0.333000000013,1,blink,False
S03,INT,asis,256.371,256.704,0.333000000013,1,blink,False
S03,INT,asis,260.403,260.736,0.333000000013,1,blink,False
S03,INT,asis,263.086,263.419,0.333000000013,1,blink,False
S03,INT,asis,266.417,266.75,0.333000000013,1,blink,False
S03,INT,asis,267.423,267.756,0.333000000013,1,blink,False
S03,INT,asis,268.092,268.425,0.333000000013,1,blink,False
S03,INT,asis,271.774,272.107,0.333000000013,1,blink,False
S03,INT,asis,273.776,274.109,0.333000000013,1,blink,False
S03,INT,asis,277.14,277.473,0.333000000013,1,blink,False
S03,INT,asis,281.155,281.488,0.333000000013,1,blink,False
S03,INT,asis,284.827,285.16,0.333000000013,1,blink,False
S03,INT,asis,286.502,286.835,0.333000000013,1,blink,False
S03,INT,asis,291.52,291.853,0.333000000013,1,blink,False
S03,INT,asis,296.891,297.224,0.333000000013,1,blink,False
S03,INT,asis,300.573,301.234,0.661000000022,2,extended,False
S03,INT,asis,307.267,307.6,0.333000000013,1,blink,False
S03,INT,asis,314.953,315.286,0.333000000013,1,blink,False
S03,INT,asis,319.644,319.977,0.333000000013,1,blink,False
S03,INT,asis,324.656,324.989,0.333000000013,1,blink,False
S03,INT,asis,325.328,325.661,0.333000000013,1,blink,False
S03,INT,asis,329.683,330.016,0.333000000013,1,blink,False
S03,INT,asis,333.694,334.027,0.333000000013,1,blink,False
S03,INT,asis,335.356,335.689,0.333000000013,1,blink,False
S03,INT,asis,338.033,338.366,0.333000000013,1,blink,False
S03,INT,asis,339.35,340.056,0.70600000002,2,extended,False
S03,INT,asis,341.738,342.405,0.667000000016,2,extended,False
S03,INT,asis,342.737,344.405,1.66800000002,5,extended,False
S03,INT,asis,345.404,345.737,0.333000000013,1,blink,False
S03,INT,asis,347.42,347.753,0.333000000013,1,blink,False
S03,INT,asis,356.118,356.451,0.333000000013,1,blink,False
S03,INT,asis,359.134,359.467,0.333000000013,1,blink,False
S03,INT,asis,365.815,366.148,0.333000000013,1,blink,False
S03,INT,asis,376.499,376.832,0.333000000013,1,blink,False
S03,INT,asis,380.506,380.839,0.333000000013,1,blink,False
S03,INT,asis,381.503,381.836,0.333000000013,1,blink,False
S03,INT,asis,387.535,387.868,0.333000000013,1,blink,False
S03,INT,asis,389.885,390.218,0.333000000013,1,blink,False
S03,INT,asis,392.562,392.895,0.333000000013,1,blink,False
S03,INT,asis,398.576,399.25,0.674000000014,2,extended,False
S03,INT,asis,400.901,401.234,0.333000000013,1,blink,False
S03,INT,asis,402.597,402.93,0.333000000013,1,blink,False
S03,INT,asis,403.267,403.6,0.333000000013,1,blink,False
S03,INT,asis,404.924,405.257,0.333000000013,1,blink,False
S03,INT,asis,409.299,409.632,0.333000000013,1,blink,False
S03,INT,asis,410.641,410.974,0.333000000013,1,blink,False
S03,INT,asis,412.657,412.99,0.333000000013,1,blink,False
S03,INT,asis,413.665,413.998,0.333000000013,1,blink,False
S03,INT,asis,414.337,415.003,0.666000000012,2,extended,False
S03,INT,asis,415.332,416.002,0.670000000013,2,extended,False
S03,INT,asis,416.637,416.97,0.333000000013,1,blink,False
S03,INT,asis,417.686,418.668,0.982000000018,3,extended,False
S03,INT,asis,421.685,422.018,0.333000000013,1,blink,False
S03,INT,asis,425.05,425.383,0.333000000013,1,blink,False
S03,INT,asis,426.386,426.719,0.333000000013,1,blink,False
S03,INT,asis,431.727,432.06,0.333000000013,1,blink,False
S03,INT,asis,437.422,438.092,0.670000000013,2,extended,False
S03,INT,asis,438.766,439.099,0.333000000013,1,blink,False
S03,INT,asis,439.439,439.772,0.333000000013,1,blink,False
S03,INT,asis,440.439,441.438,0.999000000011,3,extended,False
S03,INT,asis,444.452,444.785,0.333000000013,1,blink,False
S03,INT,asis,445.455,445.788,0.333000000013,1,blink,False
S03,INT,asis,447.132,447.465,0.333000000013,1,blink,False
S03,INT,asis,454.172,454.505,0.333000000013,1,blink,False
S03,INT,asis,463.882,464.544,0.662000000011,2,extended,False
S03,INT,asis,466.223,466.556,0.333000000013,1,blink,False
S03,INT,asis,467.565,467.898,0.333000000013,1,blink,False
S03,INT,asis,471.909,472.242,0.333000000013,1,blink,False
S03,INT,asis,476.939,477.272,0.333000000013,1,blink,False
S03,INT,asis,484.297,484.63,0.333000000013,1,blink,False
S03,INT,asis,493.325,493.992,0.667000000016,2,extended,False
S03,INT,asis,494.333,494.666,0.333000000013,1,blink,False
S03,INT,asis,500.025,500.358,0.333000000013,1,blink,False
S03,INT,asis,501.69,502.364,0.674000000014,2,extended,False
S03,INT,asis,503.031,503.364,0.333000000013,1,blink,False
S03,INT,asis,504.339,505.039,0.700000000012,2,extended,False
S03,INT,asis,506.333,506.666,0.333000000013,1,blink,False
S03,INT,asis,507.707,508.04,0.333000000013,1,blink,False
S03,INT,asis,514.731,515.064,0.333000000013,1,blink,False
S03,INT,asis,518.42,519.094,0.674000000014,2,extended,False
S03,INT,asis,520.094,520.427,0.333000000013,1,blink,False
S03,INT,asis,524.779,525.112,0.333000000013,1,blink,False
S03,INT,asis,536.182,536.856,0.674000000014,2,extended,False
S03,INT,asis,539.197,539.53,0.333000000013,1,blink,False
S03,INT,asis,540.533,540.866,0.333000000013,1,blink,False
S03,INT,asis,543.889,544.222,0.333000000013,1,blink,False
S03,INT,asis,546.223,546.556,0.333000000013,1,blink,False
S03,INT,asis,550.903,551.236,0.333000000013,1,blink,False
S03,INT,asis,552.23,552.563,0.333000000013,1,blink,False
S03,INT,asis,558.601,559.262,0.661000000007,2,extended,False
S03,INT,asis,566.618,566.951,0.333000000013,1,blink,False
S03,INT,asis,569.956,570.289,0.333000000013,1,blink,False
S03,INT,asis,571.957,572.29,0.333000000013,1,blink,False
S03,INT,asis,572.955,573.288,0.333000000013,1,blink,False
S03,INT,asis,583.986,584.319,0.333000000013,1,blink,False
S03,INT,asis,590.36,591.029,0.669000000024,2,extended,False
S03,INT,asis,592.368,593.042,0.674000000014,2,extended,False
S03,INT,asis,594.717,595.05,0.333000000013,1,blink,False
S03,INT,asis,598.068,598.401,0.333000000013,1,blink,False
S03,INT,asis,600.742,601.075,0.333000000013,1,blink,False
S03,INT,asis,602.751,603.084,0.333000000013,1,blink,False
S03,INT,asis,607.1,607.433,0.333000000013,1,blink,False
S03,INT,asis,611.099,611.432,0.333000000013,1,blink,False
S03,INT,asis,614.456,614.789,0.333000000013,1,blink,False
S03,INT,asis,619.47,619.803,0.333000000013,1,blink,False
S03,INT,asis,641.896,642.229,0.333000000013,1,blink,False
S03,INT,asis,647.59,647.923,0.333000000013,1,blink,False
S03,INT,asis,656.626,656.959,0.333000000013,1,blink,False
S03,INT,asis,661.3,661.968,0.66800000002,2,extended,False
S03,INT,asis,676.682,677.355,0.673000000024,2,extended,False
S03,INT,asis,679.021,679.354,0.333000000013,1,blink,False
S03,INT,asis,679.687,680.02,0.333000000013,1,blink,False
S03,INT,asis,684.047,684.38,0.333000000013,1,blink,False
S04,BOR,asis,0.675000000003,1.008,0.332999999999,1,blink,False
S04,BOR,asis,3.68000000001,4.01300000001,0.332999999999,1,blink,False
S04,BOR,asis,13.71,14.043,0.332999999999,1,blink,False
S04,BOR,asis,16.726,17.059,0.332999999999,1,blink,False
S04,BOR,asis,20.737,21.07,0.332999999999,1,blink,False
S04,BOR,asis,22.411,22.744,0.332999999999,1,blink,False
S04,BOR,asis,25.76,26.093,0.332999999999,1,blink,False
S04,BOR,asis,26.759,27.092,0.332999999999,1,blink,False
S04,BOR,asis,38.804,39.137,0.332999999999,1,blink,False
S04,BOR,asis,40.137,40.47,0.332999999999,1,blink,False
S04,BOR,asis,42.145,42.478,0.332999999999,1,blink,False
S04,BOR,asis,42.824,43.157,0.332999999999,1,blink,False
S04,BOR,asis,48.502,48.835,0.332999999999,1,blink,False
S04,BOR,asis,53.184,53.517,0.332999999999,1,blink,False
S04,BOR,asis,56.52,56.853,0.332999999999,1,blink,False
S04,BOR,asis,59.852,60.185,0.332999999999,1,blink,False
S04,BOR,asis,60.519,60.852,0.332999999999,1,blink,False
S04,BOR,asis,65.534,65.867,0.332999999999,1,blink,False
S04,BOR,asis,68.222,68.555,0.332999999999,1,blink,False
S04,BOR,asis,74.572,74.905,0.332999999999,1,blink,False
S04,BOR,asis,76.24,76.573,0.332999999999,1,blink,False
S04,BOR,asis,76.911,77.244,0.332999999999,1,blink,False
S04,BOR,asis,80.594,80.927,0.332999999999,1,blink,False
S04,BOR,asis,81.595,81.928,0.332999999999,1,blink,False
S04,BOR,asis,82.928,83.261,0.332999999999,1,blink,False
S04,BOR,asis,85.601,85.934,0.332999999999,1,blink,False
S04,BOR,asis,87.243,87.576,0.332999999999,1,blink,False
S04,BOR,asis,88.95,89.283,0.332999999999,1,blink,False
S04,BOR,asis,95.973,96.64,0.667000000001,2,extended,False
S04,BOR,asis,98.968,99.301,0.332999999999,1,blink,False
S04,BOR,asis,104.963,105.296,0.332999999999,1,blink,False
S04,BOR,asis,109.365,109.698,0.332999999999,1,blink,False
S04,BOR,asis,117.071,117.404,0.332999999999,1,blink,False
S04,BOR,asis,123.444,123.777,0.332999999999,1,blink,False
S04,BOR,asis,130.131,130.464,0.332999999999,1,blink,False
S04,BOR,asis,141.195,141.528,0.332999999999,1,blink,False
S04,BOR,asis,146.887,147.22,0.332999999999,1,blink,False
S04,BOR,asis,152.243,152.576,0.332999999999,1,blink,False
S04,BOR,asis,164.64,164.973,0.332999999999,1,blink,False
S04,BOR,asis,170.658,170.991,0.332999999999,1,blink,False
S04,BOR,asis,175.015,175.348,0.332999999999,1,blink,False
S04,BOR,asis,178.03,178.363,0.332999999999,1,blink,False
S04,BOR,asis,182.035,183.035,1,3,extended,False
S04,BOR,asis,184.038,184.371,0.332999999999,1,blink,False
S04,BOR,asis,185.71,186.379,0.668999999994,2,extended,False
S04,BOR,asis,187.392,187.725,0.332999999999,1,blink,False
S04,BOR,asis,194.752,195.085,0.332999999999,1,blink,False
S04,BOR,asis,196.083,196.416,0.332999999999,1,blink,False
S04,BOR,asis,197.766,198.099,0.332999999999,1,blink,False
S04,BOR,asis,202.447,202.78,0.332999999999,1,blink,False
S04,BOR,asis,203.422,203.755,0.332999999999,1,blink,False
S04,BOR,asis,214.153,214.486,0.332999999999,1,blink,False
S04,BOR,asis,216.495,216.828,0.332999999999,1,blink,False
S04,BOR,asis,219.843,220.176,0.332999999999,1,blink,False
S04,BOR,asis,222.86,223.193,0.332999999999,1,blink,False
S04,BOR,asis,227.536,227.869,0.332999999999,1,blink,False
S04,BOR,asis,234.564,234.897,0.332999999999,1,blink,False
S04,BOR,asis,239.233,239.566,0.332999999999,1,blink,False
S04,BOR,asis,246.946,247.279,0.332999999999,1,blink,False
S04,BOR,asis,249.278,249.611,0.332999999999,1,blink,False
S04,BOR,asis,258.65,258.983,0.332999999999,1,blink,False
S04,BOR,asis,261.349,261.682,0.332999999999,1,blink,False
S04,BOR,asis,262.007,262.34,0.332999999999,1,blink,False
S04,BOR,asis,269.363,269.696,0.332999999999,1,blink,False
S04,BOR,asis,277.065,277.737,0.672000000006,2,extended,False
S04,BOR,asis,282.412,282.745,0.332999999999,1,blink,False
S04,BOR,asis,286.096,286.77,0.673999999999,2,extended,False
S04,BOR,asis,287.434,287.767,0.332999999999,1,blink,False
S04,BOR,asis,292.124,292.457,0.332999999999,1,blink,False
S04,BOR,asis,294.125,294.458,0.332999999999,1,blink,False
S04,BOR,asis,298.801,299.134,0.332999999999,1,blink,False
S04,BOR,asis,301.14,301.473,0.332999999999,1,blink,False
S04,BOR,asis,302.48,302.813,0.332999999999,1,blink,False
S04,BOR,asis,303.49,304.158,0.667999999991,2,extended,False
S04,BOR,asis,305.83,306.496,0.665999999997,2,extended,False
S04,BOR,asis,308.845,309.178,0.332999999999,1,blink,False
S04,BOR,asis,315.218,315.551,0.332999999999,1,blink,False
S04,BOR,asis,329.24,329.573,0.332999999999,1,blink,False
S04,BOR,asis,334.931,335.264,0.332999999999,1,blink,False
S04,BOR,asis,357.343,357.676,0.332999999999,1,blink,False
S04,BOR,asis,358.345,358.678,0.332999999999,1,blink,False
S04,BOR,asis,360.678,361.011,0.332999999999,1,blink,False
S04,BOR,asis,363.352,363.685,0.332999999999,1,blink,False
S04,BOR,asis,373.391,373.724,0.332999999999,1,blink,False
S04,BOR,asis,375.729,376.062,0.332999999999,1,blink,False
S04,BOR,asis,377.395,377.728,0.332999999999,1,blink,False
S04,BOR,asis,388.453,388.786,0.332999999999,1,blink,False
S04,BOR,asis,390.459,390.792,0.332999999999,1,blink,False
S04,BOR,asis,391.128,391.461,0.332999999999,1,blink,False
S04,BOR,asis,391.802,392.135,0.332999999999,1,blink,False
S04,BOR,asis,395.809,396.142,0.332999999999,1,blink,False
S04,BOR,asis,396.81,397.143,0.332999999999,1,blink,False
S04,BOR,asis,397.809,398.142,0.332999999999,1,blink,False
S04,BOR,asis,399.825,400.158,0.332999999999,1,blink,False
S04,BOR,asis,405.845,406.178,0.332999999999,1,blink,False
S04,BOR,asis,412.531,412.864,0.332999999999,1,blink,False
S04,BOR,asis,413.536,413.869,0.332999999999,1,blink,False
S04,BOR,asis,418.877,419.21,0.332999999999,1,blink,False
S04,BOR,asis,424.57,424.903,0.332999999999,1,blink,False
S04,BOR,asis,436.256,436.589,0.332999999999,1,blink,False
S04,BOR,asis,438.272,438.605,0.332999999999,1,blink,False
S04,BOR,asis,438.94,439.273,0.332999999999,1,blink,False
S04,BOR,asis,441.288,441.954,0.665999999997,2,extended,False
S04,BOR,asis,443.616,444.278,0.661999999997,2,extended,False
S04,BOR,asis,445.628,445.961,0.332999999999,1,blink,False
S04,BOR,asis,446.963,447.296,0.332999999999,1,blink,False
S04,BOR,asis,452.676,453.009,0.332999999999,1,blink,False
S04,BOR,asis,453.686,454.019,0.332999999999,1,blink,False
S04,BOR,asis,459.033,459.366,0.332999999999,1,blink,False
S04,BOR,asis,473.741,474.074,0.332999999999,1,blink,False
S04,BOR,asis,474.745,475.078,0.332999999999,1,blink,False
S04,BOR,asis,478.761,479.094,0.332999999999,1,blink,False
S04,BOR,asis,485.451,485.784,0.332999999999,1,blink,False
S04,BOR,asis,489.459,489.792,0.332999999999,1,blink,False
S04,BOR,asis,492.141,492.474,0.332999999999,1,blink,False
S04,BOR,asis,498.152,498.485,0.332999999999,1,blink,False
S04,BOR,asis,508.854,509.187,0.332999999999,1,blink,False
S04,BOR,asis,516.555,516.888,0.332999999999,1,blink,False
S04,BOR,asis,523.894,524.227,0.332999999999,1,blink,False
S04,BOR,asis,526.233,526.566,0.332999999999,1,blink,False
S04,BOR,asis,551.67,552.003,0.332999999999,1,blink,False
S04,BOR,asis,555.012,555.345,0.332999999999,1,blink,False
S04,BOR,asis,556.012,556.345,0.332999999999,1,blink,False
S04,BOR,asis,557.012,557.345,0.332999999999,1,blink,False
S04,BOR,asis,558.017,558.35,0.332999999999,1,blink,False
S04,BOR,asis,560.686,561.019,0.332999999999,1,blink,False
S04,BOR,asis,565.707,566.04,0.332999999999,1,blink,False
S04,BOR,asis,566.71,567.043,0.332999999999,1,blink,False
S04,BOR,asis,572.055,572.388,0.332999999999,1,blink,False
S04,BOR,asis,578.729,579.062,0.332999999999,1,blink,False
S04,BOR,asis,582.072,582.405,0.332999999999,1,blink,False
S04,BOR,asis,584.079,584.412,0.332999999999,1,blink,False
S04,BOR,asis,587.742,588.075,0.332999999999,1,blink,False
S04,BOR,asis,588.751,589.084,0.332999999999,1,blink,False
S04,BOR,asis,592.403,592.736,0.332999999999,1,blink,False
S04,BOR,asis,595.107,595.44,0.332999999999,1,blink,False
S04,BOR,asis,595.783,596.116,0.332999999999,1,blink,False
S04,BOR,asis,624.204,624.537,0.332999999999,1,blink,False
S04,BOR,asis,633.24,633.573,0.332999999999,1,blink,False
S04,BOR,asis,649.969,650.302,0.332999999999,1,blink,False
S04,BOR,asis,652.976,653.309,0.332999999999,1,blink,False
S04,BOR,asis,656.309,656.642,0.332999999999,1,blink,False
S04,BOR,asis,662.318,662.651,0.332999999999,1,blink,False
S04,BOR,asis,668.992,669.647,0.654999999999,2,extended,False
S04,BOR,asis,671.325,671.658,0.332999999999,1,blink,False
S04,BOR,asis,679.665,679.998,0.332999999999,1,blink,False
S04,BOR,asis,681.012,681.345,0.332999999999,1,blink,False
S04,BOR,asis,682.011,682.344,0.332999999999,1,blink,False
S04,BOR,asis,683.012,683.345,0.332999999999,1,blink,False
S04,BOR,asis,685.688,686.021,0.332999999999,1,blink,False
S04,BOR,asis,688.03,688.363,0.332999999999,1,blink,False
S04,BOR,asis,691.051,691.384,0.332999999999,1,blink,False
S04,BOR,asis,693.052,693.385,0.332999999999,1,blink,False
S04,BOR,asis,695.39,695.723,0.332999999999,1,blink,False
S04,BOR,asis,698.407,698.74,0.332999999999,1,blink,False
S04,BOR,asis,709.768,710.101,0.332999999999,1,blink,False
S04,BOR,asis,712.78,713.113,0.332999999999,1,blink,False
S04,BOR,asis,723.159,723.492,0.332999999999,1,blink,False
S04,BOR,asis,725.167,725.5,0.332999999999,1,blink,False
S04,BOR,asis,727.508,727.841,0.332999999999,1,blink,False
S04,BOR,asis,730.182,730.515,0.332999999999,1,blink,False
S04,BOR,asis,736.531,736.864,0.332999999999,1,blink,False
S04,BOR,asis,739.539,739.872,0.332999999999,1,blink,False
S04,BOR,asis,742.891,743.224,0.332999999999,1,blink,False
S04,BOR,asis,748.57,748.903,0.332999999999,1,blink,False
S04,BOR,asis,749.569,749.902,0.332999999999,1,blink,False
S04,BOR,asis,752.913,753.246,0.332999999999,1,blink,False
S04,BOR,asis,754.588,754.921,0.332999999999,1,blink,False
S04,BOR,asis,757.279,757.612,0.332999999999,1,blink,False
S04,BOR,asis,758.284,758.617,0.332999999999,1,blink,False
S04,BOR,asis,761.95,762.283,0.332999999999,1,blink,False
S04,BOR,asis,763.967,764.3,0.332999999999,1,blink,False
S04,BOR,asis,765.969,766.302,0.332999999999,1,blink,False
S04,BOR,asis,770.318,770.651,0.332999999999,1,blink,False
S04,BOR,asis,771.647,771.98,0.332999999999,1,blink,False
S04,BOR,asis,773.991,774.324,0.332999999999,1,blink,False
S04,BOR,asis,783.003,783.336,0.332999999999,1,blink,False
S04,BOR,asis,785.658,785.991,0.332999999999,1,blink,False
