source,relation,target,locus,note
ped-sec-07,bridges-to-vle,vle-04-mark-attention-span,n/a,"(P/anticipatory-application) CTML's extraneous/essential/generative processing vocabulary offers a complementary cognitive-load framing alongside Mark's engagement-by-challenge attentional-states quadrant; both concern distraction competing with goal-directed processing for limited capacity, but the two vocabularies should be kept distinct, not merged."
ped-sec-07,bridges-to-part-iii,Part III dissertation (lab=VR vs deployment=2D-PC poles),p.2235,(P/anticipatory-application) The home-vs-classroom equivalence finding (via ped-sec-12) offers an existing controlled-outcome precedent for the deployment-context comparison Part III's own survey approaches only via self-report.
ped-sec-07,bridges-to-part-iii,Part III dissertation (methods-not-media caution on presence-only survey data),p.2235-2236,(P/anticipatory-application) The paper's own media-comparison program largely failed to show presence/immersion alone predicts learning outcomes; relevant caution given vle-01's F8 notes the absence of any learning-outcome channel in Part III's survey.
ped-sec-07,grounds-measure,****** UNVERIFIED: Boredom Experiment (VR Attention Study) dataset,n/a,"Anchor entry not yet built as of Phase 0 2026-07-15; distraction/arousal (heart-rate, EEG) measures discussed here (via ped-sec-13) are the most plausible future grounds-measure link once that entry exists (P/anticipatory-application)."
ped-sec-07,instances-in-text,Design-a-Plant (THEME),p.2231-2232,"Botany game, six media-comparison experiments (Moreno & Mayer 2002, 2004) plus four value-added modality/personalization studies (FAITHFUL-Mayer)."
ped-sec-07,instances-in-text,The Body VR: Journey Inside a Cell (THEME),p.2231-2232,Human-bloodstream IVR lesson vs. matched slideshow; two media-comparison studies plus summarizing/answering value-added studies (FAITHFUL-Mayer).
ped-sec-07,instances-in-text,Labster science-lab simulation (THEME),"p.2232, 2234-2235","Interactive science-lab IVR simulation; media-comparison plus enacting, gender-matching, and home-venue value-added studies (FAITHFUL-Mayer)."
ped-sec-07,instances-in-text,Kokoda VR WWII lesson (THEME),p.2232,WWII-battle IVR history lesson vs. interactive desktop video; media-comparison plus answering-prompt value-added study (FAITHFUL-Mayer).
ped-sec-07,cites,"Mayer, Richard E. (AUTHOR)",p.2230-2231,"Self-citation to own cognitive theory of multimedia learning (2021, 2022), the review's theoretical foundation (FE)."
ped-sec-07,cites,"Witmer, Bob & Singer, Michael (INTERLOCUTOR)",p.2230,"Source of the presence definition adopted throughout (FAITHFUL-Mayer, quoting 1998 p.225)."
ped-sec-07,cites,"Bandura, Albert (INTERLOCUTOR)",p.2235,Social-cognitive theory cited to interpret the gender-matching/relatability finding (FAITHFUL-Mayer).
ped-sec-07,cites,"Kirschner, Paul A. (INTERLOCUTOR)",p.2231,Cited (Kirschner et al. 2006) against equating physically active media with cognitively active learning (FAITHFUL-Mayer).
ped-sec-07,cites,"Fiorella, Logan (INTERLOCUTOR)",p.2233-2234,"Source of the generative-learning-activities framework (summarizing, question-answering, enacting) applied to IVR (FAITHFUL-Mayer)."
ped-sec-07,qualifies,learning outcomes: retention & transfer,p.2231,"Qualifies the 'active media = active learning' assumption: it is cognitive activity (essential/generative processing), not behavioral activity, that causes learning (FAITHFUL-Mayer, citing Kirschner et al.; Chi & Wylie ICAP)."
ped-sec-07,concedes,cognitive load (extraneous vs germane),p.2236,"Concedes that reducing IVR's extraneous-processing/distracting aspects while preserving its motivating aspects 'remains an ongoing research challenge,' i.e. unresolved (FE)."
ped-sec-16,treats-construct,representational fidelity,p.552,"Independent-latent-factor indicator (Dalgarno & Lee 2010 two-factor taxonomy); measurement model showed marginal fit, the one construct not meeting standard fit thresholds (FAITHFUL-Merchant, p.552, 561-562)."
ped-sec-16,treats-construct,agency / interactivity,p.552,"Operationalized as 'learners' interaction' (rotate/manipulate/explore molecules); strong factor loading, alpha/omega .61-.71 (FAITHFUL-Merchant, p.552, 561)."
ped-sec-16,treats-construct,cognitive load (extraneous vs germane),"p.553-554, 565",Usability modeled as inverse proxy for extraneous load (Sweller 1994; Van Merriënboer & Sweller 2005); also invoked as candidate explanation for the null presence-learning link (FE).
ped-sec-16,treats-construct,self-efficacy,"p.556-557, 561","Bandura's social cognitive theory; significant direct predictor of chemistry test (beta=.513, p<.001), mediated by usability (beta=.579) (FAITHFUL-Merchant)."
ped-sec-16,treats-construct,presence (spatial/physical),"p.557, 561-562, 565","Witmer & Singer (1998) definition, single-item Slater & Usoh (1994) measure; significantly generated by usability (beta=.540) but does NOT predict learning (beta=.069, ns) -- sole unsupported hypothesis H7 (FAITHFUL-Merchant, quoting Witmer & Singer p.225)."
ped-sec-16,treats-construct,learning outcomes: retention & transfer,"p.558-559, 561",11-item VSEPR chemistry-learning test as outcome; model explains 45% of its variance (FAITHFUL-Merchant).
ped-sec-16,tests-condition,SEM / process model (no media contrast),p.555-561,"Single-condition (desktop-3D VR only) correlational/SEM mediation design; no IVR or 2D comparison arm; N=204 undergraduates in Second Life 'Dr K's Chemistry Corner' (FE, p.555)."
ped-sec-16,construct-under-condition,presence (spatial/physical),p.561-562,"Presence generated (beta=.540) under the SEM/process-model condition but null for learning (beta=.069, ns) -- this unit's core concordance cell (FAITHFUL-Merchant)."
ped-sec-16,construct-under-condition,self-efficacy,p.561,Self-efficacy generated (beta=.579) and predictive of learning (beta=.513) under the SEM/process-model condition (FAITHFUL-Merchant).
ped-sec-16,defines,usability (TERM),p.553-554,"Composite of perceived ease of use + perceived meaningfulness, drawn from Davis's (1989) technology acceptance model (FAITHFUL-Merchant, p.553-554)."
ped-sec-16,defines,presence (TERM),p.557,"Quotes Witmer & Singer (1998, p.225) directly: 'the subjective experience of being in one place or environment, even when one is physically situated in another' (FAITHFUL-Merchant, p.557)."
ped-sec-16,defines,self-efficacy (TERM),p.556-557,"Beliefs a person has about their capabilities to successfully perform a particular task, citing Bandura 1993 and Zimmerman, Bandura & Martinez-Pons 1992 (FAITHFUL-Merchant, p.556-557)."
ped-sec-16,cites,"Salzman, Marilyn / Dede, Chris / Loftin, R. Bowen / Chen, Jichen (INTERLOCUTOR)",p.552,"General model of virtual reality (1999) — 3D-VR features, concept taught, learner characteristics for learning outcomes; the study's own starting model (FE)."
ped-sec-16,cites,"Dalgarno, Barney (INTERLOCUTOR)","p.552, 554","Two-factor VR-feature taxonomy (representational fidelity, learners' interaction) adopted as the model's independent latent factor, cited as Dalgarno & Lee (2010) (FAITHFUL-Merchant, p.552)."
ped-sec-16,cites,"Witmer, Bob & Singer, Michael (INTERLOCUTOR)",p.557,"Source of the presence definition quoted directly and of the general presence-measurement literature invoked in the discussion (FAITHFUL-Merchant, p.557, 566)."
ped-sec-16,cites,"Bandura, Albert (INTERLOCUTOR)","p.556-557, 561",Social cognitive theory foundation for the self-efficacy construct and its hypothesized dependence on perceived control over the learning environment (FAITHFUL-Merchant).
ped-sec-16,cites,"Davis, Fred D. (INTERLOCUTOR)",p.553-554,"Technology acceptance model, source of the usability construct's ease-of-use/meaningfulness split (FAITHFUL-Merchant, p.553-554)."
ped-sec-16,cites,"Sweller, John (INTERLOCUTOR)","p.554, 565","Cognitive load theory, invoked to frame usability and to explain the null presence-learning result (FAITHFUL-Merchant)."
ped-sec-16,cites,"Clark, Richard E. (INTERLOCUTOR)",p.565,"'Media in and of itself cannot improve learning' — cited as an explanatory frame for why generated presence need not translate into learning gains (FAITHFUL-Merchant, p.565)."
ped-sec-16,cites,"Moreno, Roxana & Mayer, Richard (INTERLOCUTOR)",p.565,"Cited alongside Mania & Chalmers (2001) as prior studies finding no presence-learning relationship, contrasted with Lee et al. (2010) and Burgess (2010) (FAITHFUL-Merchant, p.565)."
ped-sec-16,extends-reading-of,ped-sec-04 (Dalgarno & Lee - Affordances),p.552,"Adopts Dalgarno & Lee's (2010) two-factor VR-feature taxonomy wholesale as the model's independent latent factor rather than developing an original feature framework (FAITHFUL-Merchant, p.552)."
ped-sec-16,cites-cluster-author,ped-sec-02 (Witmer & Singer - Presence Questionnaire),p.557,"Direct quotation of Witmer & Singer's (1998) presence definition; the single-item Slater & Usoh presence measure used here sits alongside the fuller PQ instrument this cluster catalogs separately (FAITHFUL-Merchant, p.557)."
ped-sec-16,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,"p.561-562, 565",This unit's own presence-generated-but-learning-null finding is a desktop-3D-only structural parallel to Makransky et al.'s IVR-adds-presence-but-less-learning result (ped-sec-10); the two studies reach a structurally similar dissociation from different media conditions (P/anticipatory-application).
ped-sec-16,contests-reading-of,desktop-3D is a sufficient cost-effective proxy for IVR (DEBATE-AXIS),n/a — design-scope observation,"(P/anticipatory-application) The cluster plan's own debate-axis seed 5 names Merchant as evidence for the 'desktop-3D sufficient' pole, but this study runs no IVR comparison condition and so cannot itself adjudicate that axis; it supplies only a necessary-but-not-sufficient premise (desktop-3D alone drives meaningful spatial/self-efficacy gains). Flagged as a corrective, not a claim Merchant et al. make."
ped-sec-16,qualifies,cognitive load (extraneous vs germane),p.565,"Extraneous cognitive load from navigating the Second Life interface is offered as one of three candidate (non-adjudicated) explanations for why presence did not translate into learning gains (FE, p.565)."
ped-sec-16,instances-in-text,Second Life 'Dr K's Chemistry Corner' (THEME),p.557-559,"The desktop-3D VR treatment environment: three graded activities (Molecule Game, Chemist as an Artist, Tower of VSEPR Theory) built by a chemistry-department co-author (FAITHFUL-Merchant, p.557-559)."
ped-sec-16,instances-in-text,VSEPR theory (THEME),p.558-559,"Valence-Shell Electron Pair Repulsion theory, the chemistry content domain and basis of the 11-item outcome test (FAITHFUL-Merchant, p.558-559)."
ped-sec-16,instances-in-text,Purdue Visualization of Rotations Test (MEASURE),p.558,"20-item spatial-orientation instrument (Bodner & Guay 1997), KR-20 reliability .78-.80 (FAITHFUL-Merchant, p.558)."
ped-sec-16,bridges-to-vle,vle-01-deployment-survey,n/a,(P/anticipatory-application) Usability-as-mediator finding (all downstream perceptual/psychological effects gated on ease-of-use/meaningfulness) is directly relevant whenever Part III's VLE deployment survey findings on engagement or self-efficacy are interpreted without first checking for usability/interface confounds.
ped-sec-16,bridges-to-part-iii,Part III dissertation (presence-learning dissociation caution),"p.561-562, 565",(P/anticipatory-application) This unit's clean single-condition demonstration that generated presence need not predict learning offers Part III a caution against treating self-reported presence/immersion as a proxy for learning gain in the VLE's own desktop-3D-adjacent deployment.
